"page_num";"type";"title";"link";"authors";"source";"date";"issue";"volume";"pages";"doi";"keywords"
"10";"Статья";"THE IMPACT OF RELIGIOUS IDENTITY AND PERCEIVED PSYCHOLOGICAL CLOSENESS ON PARENT-CHILD VALUE SIMILARITY IN DIFFERENT RELIGIOUS CONTEXTS";"https://publications.hse.ru/view/185407014";"Lepshokova Zarina; Galyapina Victoria Nikolaevna; Lebedeva Nadezhda";"Psychology, Journal of the Higher School of Economics";"2016";"2";"13";"223 - 239";NA;"индивидуальные ценности; Религиозная идентичность; воспринимаемая психологическая близость; сходство ценностей родителей и детей; религиозный контекст; русские православные христиане; Кабардино-Балкарская республика; Республика Северная Осетия-Алания"
"10";"Статья";"The Relationship of Acculturation Strategies to Resilience: The Moderating Impact of Social Support among Qiang Ethnicity following the 2008 Chinese Earthquake";"https://publications.hse.ru/view/197861204";"Han Li; Berry John W.; Zheng Yong";"PLoS ONE";"2016";"11(10)";NA;"1 - 16";"10.1371/journal.pone.0164484";NA
"10";"Статья";"The Third Pillar of the Basel Accord: Evidence of borrower discipline in the Kyrgyz banking system";"https://publications.hse.ru/view/181319392";"Tovar-Garcia Edgar Demetrio; Kozubekova Ruslana";"Journal of Eurasian Studies";"2016";"2";"7";"195 - 204";"10.1016/j.euras.2016.02.002";NA
"10";"Статья";"The WVal questionnaire: A new measure of work values";"https://publications.hse.ru/view/185449892";"Consiglio C.; Cenciotti R.; Borgogni L.; Alessandri G.; Schwartz Shalom";"Journal of Career Assessment";"2016";NA;NA;NA;NA;NA
"10";"Глава";"Values";"https://publications.hse.ru/view/151858524";"Schwartz Shalom; Cieciuch Jan ";"Encyclopedia of Theory in Psychology";"2016";NA;NA;NA;NA;NA
"10";"Глава";"Values";"https://publications.hse.ru/view/185450617";"Schwartz Shalom; Cieciuch J.";"SAGE Encyclopedia of Theory in Psychology";"2016";NA;NA;NA;NA;NA
"10";"Глава";"Values";"https://publications.hse.ru/view/151858263";"Schwartz Shalom; Cieciuch Jan ";"International Test Commision Handbook of Testing and Assessment";"2016";NA;NA;NA;NA;NA
"11";"Глава";"Values";"https://publications.hse.ru/view/185450789";"Schwartz Shalom; Cieciuch J.";"International Test Commision Handbook of Testing and Assessment";"2016";NA;NA;NA;NA;NA
"11";"Препринт";"Values and Attitudes Towards Corruption: А Cross-Cultural Study in Four European Countries";"https://publications.hse.ru/view/185181992";"Tatarko Alexander; Mironova Anna Alekseevna";"PSYCHOLOGY. WP BRP. Издательский дом НИУ ВШЭ";"2016";NA;NA;NA;NA;"приемлемость коррупции; базовые ценности"
"11";"Статья";"Values and Attitudes towards Immigrants: Cross-Cultural Differences across 25 Countries.";"https://publications.hse.ru/view/163137362";"Ponizovskiy Vladimir";"Psychology, Journal of the Higher School of Economics";"2016";NA;NA;NA;NA;"ценности; аттитюды; поведение; базовые ценности; установки; культура"
"11";"Статья";"Value tradeoffs and behavior in five countries: Validating 19 refined values";"https://publications.hse.ru/view/185450016";"Schwartz Shalom; Cieciuch J.; Vecchione M.; Torres C.; Dirilem-Gumus O.; Butenko T.";"European Journal of Social Psychology";"2016";NA;NA;NA;NA;NA
"11";"Статья";"Who can better monitor a bank than another bank? Mechanisms of discipline in the Mexican interbank market";"https://publications.hse.ru/view/186006321";"Tovar-Garcia Edgar Demetrio";"Revista de Metodos Cuantitativos para la Economia y la Empresa";"2016";"1";"21";"205 - 229";NA;"рыночная дисциплина в банковском секторе"
"11";"Статья";"Ассимиляция или интеграция: роль ценностей «Самоутверждение»";"https://publications.hse.ru/view/191219108";"Рябиченко Татьяна Анатольевна";"Социальная психология и общество";"2016";"3";"7";"93 - 104";"10.17759/sps.2016070307";"acculturation preferences; Schwartz's values; ethnic minorities"
"11";"Статья";"Взаимосвязь гражданской и этнической идентичности россиян: факторы социокультурного контекста";"https://publications.hse.ru/view/176434636";"Дробовцева Мария Владимировна; Котова Марина Викторовна";"Психологические исследования: электронный научный журнал";"2016";"47";"9";"1 - 27";NA;" national identity; ethnic identity; moderating factors of interrelation between national and ethnic identity; Russia"
"11";"Статья";"Взаимосвязь индивидуальных ценностей и отношения к коррупции: кросс-культурный анализ";"https://publications.hse.ru/view/190413898";"Татарко Александр Николаевич; Миронова Анна Алексеевна";"Общественные науки и современность";"2016";"6";NA;"21 - 37";NA;NA
"11";"Статья";"Взаимосвязь ценностей и социально-экономических представлений у корейских и российских студентов";"https://publications.hse.ru/view/181879020";"Цой Гунвон; Лебедева Надежда Михайловна; Татарко Александр Николаевич";"Psychology, Journal of the Higher School of Economics";"2016";"2";"13";"310 - 322";NA;"individual values; economic attitudes; cross-cultural psychology"
"11";"Статья";"Влияние демографических изменений на систему частных межпоколенных трансфертов";"https://publications.hse.ru/view/197199651";"Миронова Анна Алексеевна";"Демографическое обозрение";"2016";"3";NA;"80 - 99";NA;"family; private intergenerational transfers; interfamily transfers; demographic changes; households"
"11";"Статья";"Внутрисемейный социальный капитал как предиктор субъективного благополучия родителей и подростков";"https://publications.hse.ru/view/193350864";"Дубров Дмитрий Игоревич";"Казанский педагогический журнал";"2016";"6";NA;"184 - 190";NA;"family social capital; subjective well-being; interpersonal relations; parents; adolescents"
"11";"Статья";"Воспринимаемая дискриминация и аккультурация русских на Северном Кавказе (несовместимость этнической и региональной идентичностей)";"https://publications.hse.ru/view/185407541";"Лепшокова Зарина Хизировна; Лебедева Надежда Михайловна";"Общественные науки и современность";"2016";"6";NA;"125 - 138";NA;"acculturation strategies; perceived discrimination; perceived identity incompatibility; ethnic (Russian) identity; regional (Caucasian) identity; Russians; the Kabardino-Balkarian Republic; North Caucasus"
"11";"Книга";"Горожане в деревне. Социологические исследования в российской глубинке: дезурбанизация и сельско-городские сообщества. Научная монография / Под ред. В.И.Ильина и Н.Е.Покровского";"https://publications.hse.ru/view/203804447";"Денисенко Михаил Борисович; Денисенко Григорий Михайлович; Ефременко Дмитрий Валерьевич; Ильин Владимир Иванович; Миронова Анна Алексеевна; Нефедова Татьяна Григорьевна; Николаева Ульяна Геннадьевна; Николаюк Елена Андреевна; Покровский Никита Евгеньевич; Попов Дмитрий Сергеевич; Сазонова Анна Михайловна; Сушко Павел Евгеньевич; Трейвиш Андрей Ильич; Чернышов Кирилл Сергеевич; Яцкова Дарина Сергеевна; Никишин Егор Александрович";"М.: Университетская книга";"2016";NA;NA;NA;NA;NA
